10000.0 9889363193.743599
-1000.0 14555395276.94021
-2000.0 24239362183.242527
-4000.0 29200642362.191227
-6000.0 30677750789.00492
-8000.0 31860926182.27798
-10000.0 32147820441.60001
-12000.0 32652178661.222385
-16000.0 36548404566.16761
-20000.0 37824575206.99802
-25000.0 44870909187.259735
-30000.0 45589035067.33348
-37000.0 62361772793.54891
-45000.0 70086585409.95226
-1000000.0 72261470148.95335
